,real,synth_00,synth_01,synth_02,synth_03,synth_04,synth_05,synth_06,synth_07,synth_08,synth_09,synth_10,synth_11,synth_12,synth_13,synth_14,synth_15,synth_16,synth_17,synth_18,synth_19,synth_20,synth_21,synth_22,synth_23,synth_24
18,-0.001185259210223174,-0.0007994819,0.0015742539,0.028418452,0.0101855,0.010964735,0.00032017872,0.016389078,0.0014240579,0.00096338196,-0.006108044,0.009090079,-0.0059645036,0.014860372,0.00054016395,0.025231281,0.008091265,-0.0023573183,0.008986725,0.0011685693,-0.00072941685,0.0012650744,0.032180116,0.0013469523,-8.811393e-06,-0.001638614
19,-0.0010091998025862322,-0.002556325,-0.005828173,0.0012951582,0.0009015276,-0.0006963799,0.004949225,-0.0022243706,0.0014073586,0.0012455492,0.0013894432,0.009238363,0.0011221024,-0.0045036413,-0.004545157,0.005931897,0.001113008,-0.00023905185,-0.0035165714,0.00058220944,0.0009407704,0.0012300417,0.001251773,0.00044970858,0.0012310168,0.009202581
20,-0.0005425635024861545,-0.0056118374,0.001079351,0.00088422827,-0.00541945,-0.005605892,0.0011668098,0.0013086786,0.010373169,0.0013630285,0.027637795,0.0010300432,-0.0036818017,-0.005591444,0.015665684,-0.004850559,0.011646178,0.0009515472,0.0003755151,-0.0009985156,-0.005477809,-6.295069e-05,-0.0061966316,0.003956312,0.001157563,3.9029776e-05
21,-0.0008844199382988732,0.00036911658,-0.0011485151,0.013008432,-0.004606085,0.010695611,-0.0031958392,0.0044160313,0.00052714755,-0.004887767,-0.0047513414,0.00038348747,0.001380315,0.0009666461,-0.005726166,-0.0047563436,0.000691073,0.0005308924,0.001132458,0.02957338,0.0010301159,0.010529303,0.031580195,0.0011192237,-0.00024630767,0.03223912
22,-0.5336837618420409,0.01851546,0.008241486,-0.00013335983,0.0008375917,0.0078962315,0.028292544,0.0076686344,-0.003653072,-0.0061576935,0.00081412285,0.00070058287,-0.0057531465,0.00082100544,0.0013892399,-0.0049410197,0.0012591067,0.001197594,0.00035400948,0.016773038,-0.000116529794,0.012058661,0.0069131865,0.0011396764,0.019863376,0.0010874195
23,0.0,-4.77702e-06,0.013187183,0.0008531903,-0.0008582174,0.017038228,-0.001040082,-0.004718001,0.00053503865,0.00092079537,0.0012509769,0.00038260248,0.00049205974,0.00038053308,0.0023203879,-0.0010498866,-0.0053268303,0.0010691683,0.0064294194,-0.005274043,-0.00058861997,0.0012516254,-0.0028458482,-0.0040474473,-0.004796495,-0.006166648
24,-0.0008104789511125122,0.00924901,-0.00046763595,-0.0048865248,0.013880262,-0.0032324046,0.0029934854,0.0013037517,0.0011895334,-0.0034293346,0.00018105833,0.0129516,0.001344528,0.00053313945,-0.0003309536,0.005859228,0.0009445826,-0.0053627193,0.00091925275,-0.005926021,0.013980235,0.018377135,-0.0049048066,0.007470678,8.9408735e-05,0.0023933558
25,-0.0010225453644458072,0.006364678,0.001370196,0.00081936934,0.00065896893,-0.00016426048,0.00064361026,0.024230909,-0.00086064194,-0.0061682845,-0.0057566017,-0.0055421134,-0.0018302618,-0.005573627,0.001138188,0.004193331,-0.003611059,0.0010799982,0.0096436255,0.0006693222,0.0010808692,0.00073218613,0.012023683,0.0012672758,0.016895765,-0.00212136
26,5.241954756955151e-05,0.00040499077,0.0010507163,0.0036101649,0.012745632,0.001400701,-0.00018798778,0.011905439,-0.0049724644,-0.00620235,-0.003535867,0.0029943348,0.0013710649,0.0058111465,0.0010737444,0.0032719825,-0.005675145,-0.003477775,0.0009863328,-0.0053237677,-0.005988172,0.0003569974,0.014802304,0.011114833,-0.0038203325,0.036663443
27,0.00016338383368718427,0.014461466,-0.0055322517,6.839868e-05,0.00083500834,0.0206088,0.0013917012,-0.0004926533,-0.005693434,0.00277457,0.000517534,-0.0042076865,0.00011913073,0.0014068265,0.02110247,-0.0052076573,2.724051e-05,0.022111332,0.001116473,-0.005384825,-0.00011948593,-0.00035380255,0.0075617186,0.011552895,-0.00084990356,0.000336465
28,-0.09704578914947085,0.016334146,0.00016049252,0.0008903539,-0.00060836365,6.0843446e-05,-0.0025953124,-0.005760994,0.0008636855,-0.00013594466,0.0014057537,-0.0006513934,-0.0033341115,0.0011882363,0.00067388325,0.0037368503,0.0014235075,0.0010317762,0.012467704,-0.0011394859,-0.0047641145,0.020641139,-0.0051522846,9.425592e-05,-0.0059188916,-0.0036063886
29,0.0,0.011082095,0.00062960864,-0.0061842743,0.0013206543,0.00082644925,0.006615469,0.014031334,0.013614191,0.0005814871,0.011793598,0.00036599665,0.00013090615,0.00014075756,0.009271918,-0.005046531,0.0010436804,-0.0010415185,0.0065817498,0.011327768,0.0012776996,0.00094853574,0.013424561,0.001400192,0.0007489305,0.0076289694
30,0.00014796912404617943,-0.0013810068,0.0013907249,0.0032604155,0.00031410033,-0.00341089,0.0009254442,0.0004414794,0.0012345673,-0.0007848923,0.035395168,0.0011850887,0.0010994817,0.00928447,-0.0040280735,0.0012711885,0.0010529456,0.0012139471,0.003481235,0.0009945054,-0.005852331,-0.0008128348,-0.0026425028,0.007696247,0.010839283,0.0013018711
31,0.0006561508211649445,1.17157715e-05,0.00057759637,-0.0062028756,-0.0048062154,-0.0025276146,0.036871254,0.0011131454,0.00027001268,0.025471559,-0.002404336,-0.00019962035,0.0011508847,-0.003209635,0.013049804,-0.005739158,0.0013355536,-0.004595171,0.0011384108,0.00058909366,-0.0037923898,0.025024826,0.016900722,-0.005011687,-0.0047946475,-0.005981078
32,0.0002219817429131846,-0.00044266137,-0.0057675284,-0.0028861086,5.471837e-05,0.0008885574,0.018702228,0.012577976,0.0006335282,-0.0029464203,3.3541026e-05,0.011862945,0.026308728,0.0010667765,0.010756486,0.0014310777,0.022104349,0.0011546714,-0.00016996355,-0.0043056565,0.011712975,0.0012700357,3.8869937e-05,0.021629613,0.000647733,-0.00023796319
33,1.2329772084340777e-05,0.025924243,0.00090145145,-0.0009200447,0.0013999937,-0.005336884,0.014312445,-0.0060354583,0.0008480558,-0.0013463781,0.017187074,-0.002804323,0.0010195446,-0.0057192817,-0.0039614066,0.0012469431,0.0003583577,-0.0010462642,0.0044750287,0.0061534513,-0.0027369787,0.0012863763,0.018603079,-0.004270019,0.00023973398,-0.0009770968
34,0.3259530451804307,-0.00096677704,-0.004061048,0.0003814417,-0.0021318994,-0.004473899,0.0006051088,-0.005680324,0.013148051,0.0012573597,0.0010268944,0.0048297625,0.027409434,0.00096314773,-0.005492895,0.0058943224,0.0014037194,-0.0051106154,-0.0012301715,0.00044075938,9.054064e-05,0.0022829461,0.0011601395,0.033676855,0.005140039,0.00058018207
35,0.0,0.00088965124,-0.0025968638,0.005911466,-0.004670574,-0.00013625968,0.0010439456,-0.00055313745,0.0011649821,0.00060470554,0.015057023,0.00079476624,0.0104386015,0.0011884279,0.0012344611,0.02855062,0.001488243,0.0043712095,0.0011155165,4.460275e-05,-0.002274302,0.0047098245,0.04470819,0.0014369241,-0.003875741,0.0012889309
36,1.2329772084340777e-05,0.0013034171,0.006133348,0.014316185,0.03003109,-0.0007923022,0.000875473,-0.0016967469,-0.0033458432,-8.099134e-05,0.026367705,0.0009864897,0.0069475253,0.004007753,-0.0058574467,-0.004700229,-0.004819844,1.3125154e-05,-0.00032791067,0.0009962615,0.0011825617,-0.004041077,-0.0020128703,0.0010666023,0.016240926,0.00017011029
37,-0.0006191731310336655,0.018490138,-0.00077366526,-2.6960251e-05,0.00915902,0.0047343895,-0.0015047002,0.008431836,0.0010814567,0.040334485,0.0004842518,0.00015184752,-3.3000226e-05,-7.231456e-05,0.0011873664,0.001451489,-0.0040334216,0.018426593,0.014817161,-0.0042521423,0.0011956738,4.1195553e-06,0.0005656895,-0.0057588513,0.0012987775,0.0008751834
38,-0.0011320051732648633,0.0049584867,-0.0030158346,-6.251687e-05,0.00061194866,0.0012410148,-0.0029784045,-0.0040034507,0.008276524,0.0007888633,0.01024464,-0.0061546913,-0.0026114343,0.0002495784,-0.0057462375,0.0019345053,0.0282437,0.004105064,0.0011109437,0.00041370446,0.0010991171,-0.0012491575,0.001266655,0.00082495273,-0.00508206,0.0037475522
39,-0.0008295160142060161,0.00020539554,-0.0007736067,0.00049297244,0.0004902021,0.010556184,0.002997059,0.00090685603,-0.005701076,-0.0059079947,0.015165119,-0.0061940085,-0.00071184814,-0.004800646,0.0013156673,-0.0056237057,0.017391484,0.0011030838,0.00065037806,-0.006144559,0.004072194,0.001370773,0.010509105,0.03415466,-0.0010661689,0.00085658254
40,0.15316497250249916,-0.0012184568,0.0040417397,-0.0004444071,0.0008767273,0.0006727519,-0.0041761366,0.00045887337,-0.0022209792,0.005066649,0.0004948606,0.008793019,0.0058408175,0.0014224565,-0.005147647,0.0010645783,-0.00109003,0.0003823423,0.0013943375,0.009640031,-0.00617993,0.0012148644,0.0014307084,-0.0013266107,0.0013199041,-2.9502704e-05
41,0.13353139262452257,0.0014127989,0.0010807298,-0.00547869,-2.1415797e-05,0.0010167108,0.0005340233,-0.0057909447,-0.00031083202,0.013300193,-8.6193126e-05,0.0007555927,0.011131807,0.00032051562,2.0317582e-05,0.0005827546,0.0004588509,0.0010942721,0.01896684,0.0013742126,0.025722463,0.0011642575,0.0010995902,-0.0031429736,-0.005095647,-0.0001473774
42,-0.0008295160142060161,-0.0046876613,-0.00019407735,0.0012797613,-0.0011738301,-0.0029060382,0.008135196,0.0046267984,0.009297786,-0.0002284268,0.012878304,0.024927508,0.0028064225,-0.0047814185,0.028993275,-0.0045667244,0.00037552373,0.00020185442,-0.0021010814,-0.0060732933,0.0012707384,-0.0053798184,-0.0044065397,0.0010269901,0.0074554835,0.0055494923
43,-0.0003821687506448726,0.00304016,0.0012873006,-0.004048876,0.000907524,0.0012067852,0.00091897114,-0.0016498507,0.0009786909,0.009655445,0.015390367,-0.0038868508,0.0010504902,-0.00012135888,0.00089992955,-5.4501204e-05,6.293473e-05,-0.0020282576,0.0011648091,0.0076325457,0.040511418,0.0009139485,0.0047555803,0.014046397,-0.0053864447,0.00060090714
44,-0.00014197662347883034,0.0007203162,0.0003294711,-0.00025951207,0.0008611217,0.00056015514,0.00033234982,-0.0005401194,0.0003685529,0.0004406141,-0.005261918,0.022308804,-0.0033512965,0.0014316363,0.00077600393,0.0007557934,0.0074081426,0.0007343305,0.001419663,0.0010689099,0.0013259861,0.0011570116,0.0009061787,0.0011259113,-0.0007020677,0.007296899
45,0.0006723000314903863,0.004007432,0.0011776374,0.00061362586,-0.0042871353,0.006506976,-0.004912495,0.0011277273,0.0005988666,0.0006263583,0.0004734283,0.0012558759,0.0022476285,-0.0013476773,-0.0057420414,0.006573794,-0.0061992346,9.213715e-06,0.0012931712,0.0037784148,0.019993769,0.001170862,0.018723095,-0.0057513798,0.0012112968,0.0007189667
46,-0.05264373348542202,-1.7230259e-05,-0.0037318282,0.017345585,0.0074716,-0.00014111437,0.0087867435,-0.0018454193,-0.005943544,0.0012317034,0.0010890004,0.0008940358,-0.0056229695,0.0010874253,-0.0011281559,0.00710067,0.0002052109,-0.005680689,0.00044105368,0.0011061623,0.005427911,0.0009533033,-0.0001070448,0.004051169,-0.00065758015,-0.0058141407
47,-0.13353139262452263,0.00060645875,0.0060745412,0.00881934,-0.00015289467,0.0012842128,-0.0057400535,0.010213617,0.0012497422,0.001172265,0.0004461253,0.000570865,0.0013396728,-0.0054315403,0.00089311507,0.0010513002,-0.0012217325,-0.0028040013,-0.0058238856,0.0006391698,0.00024603042,0.000290646,-0.00031232878,0.0009556686,-0.0033895858,0.0013078814
48,0.0006723000314903863,-0.0011250948,0.009856502,-0.006175744,0.0143055525,0.014072748,-0.0059744,-0.0008390677,-0.003729982,0.00624921,0.0009994921,0.044832256,-0.00027505643,-0.0047804033,-0.005629933,-0.005124805,-0.0036371774,-0.00025147104,-0.0021414806,0.0011217967,-0.0029463216,0.0007018895,-0.006146136,0.001261598,-0.0007383296,0.0011991954
49,0.00010480273976285566,0.025583763,0.0013807444,-0.00074255955,0.0012316422,-0.004236316,0.010834843,0.00044352867,0.035682287,0.0014057732,0.009233788,0.0010001729,-0.0016754704,9.7245e-05,-0.0048515834,0.0011796358,-0.0019097605,0.0008332684,0.00047354892,0.00041558236,0.0013397292,-0.005954557,0.00034004418,0.0012471497,0.001113218,-0.0059024724
50,0.00033330453232389637,0.00094107154,0.0012481627,0.017339963,0.009750167,0.0010162215,0.0014257943,-0.0058963075,0.00076670176,0.01645255,0.0046487856,-0.0061860653,0.00092224684,0.0012553707,-0.004456323,0.00078324997,-0.0058797295,0.00941582,-0.00016622603,0.0009892011,-0.0049278336,0.0010163103,0.00030307905,0.013397686,0.0013740626,-0.0036610942
51,-0.000650705390662511,-0.005439562,0.012926345,0.0005488759,0.006016925,0.0012297556,0.0027190086,0.00037389403,0.00013003327,0.023575103,0.0014067031,-0.0053608213,0.0053943833,-0.0036076892,-0.006095328,-0.0016560206,0.005124317,0.007897433,-0.0032140801,0.0012082853,0.012831098,0.0014267464,0.0028173411,0.020167982,-0.00401862,0.00083029375
52,-0.349867162725311,0.019755863,0.003914511,0.02086264,0.0134730935,-0.0037201534,-0.0057046795,-0.005529936,-0.0058729174,-0.0009004135,-0.0012727126,0.0012776395,-0.0056139496,-0.00012905689,0.0014207568,0.020012856,0.016252618,0.013834434,-0.006154943,0.0011305797,0.004870707,-0.005802573,-0.0047809132,-0.0013981919,-0.001598577,0.013769438
53,0.0,0.0013004623,-0.005363284,0.0013006688,0.01628586,0.010605793,0.0013310607,-0.003473956,0.0007400841,0.01735522,-0.00362347,-0.00580729,0.022629878,0.0072121765,0.009285559,-0.004612438,0.0012811611,0.0011820658,-0.0002455799,0.0012585644,-0.0033956035,0.007031377,0.0015445706,0.017482061,0.0007864138,0.0010115058
54,-0.000650705390662511,0.00046954575,0.0011744527,0.005956314,-0.00015038453,0.0011806074,-0.005687668,-0.001529157,-0.0022757812,0.00013466473,-0.0023408302,0.0012740847,0.025417497,-2.246675e-06,0.014694972,-0.004696141,0.007143102,0.0009426166,0.00092306954,-0.0045677256,0.00085181964,0.0011123456,0.0011661914,-0.0054642186,0.0006420729,0.00057003077
55,-0.0007832037130754709,-0.0053264834,-0.00016793454,0.0062869783,-0.0023646231,-0.005541199,0.0014221356,0.0008373795,0.0005948398,0.00852846,0.00017551941,-0.00071983837,0.0010805612,-0.00017513844,0.0010429833,0.0011076934,0.0005667043,-0.0004530793,0.00037849022,0.03629499,-0.0042631715,-0.0058075045,0.0010429902,0.00038123867,-0.0037726448,0.0014264935
56,-0.0007284760357220914,-0.002550384,0.00054503884,0.0013279452,0.001369558,0.023196654,0.0014209633,-0.0023478505,0.026851552,0.015197032,0.00045955813,-4.8404663e-06,-0.006113889,-0.00617364,-0.005748836,0.0050828834,-0.004096757,-0.006057414,-5.7159024e-05,-0.0014098028,0.00041342984,0.00142988,-0.0006134209,-0.0023262652,-0.004373383,-0.0053944467
57,-0.00013574548975601032,5.981269e-06,0.0023077833,0.00013774427,-0.004068353,-0.002417217,-0.0013804806,-0.004089293,-4.76951e-05,-0.0050271875,0.00046757437,0.0010742417,-0.0055736983,0.0008182109,-0.0011103123,0.004141545,-0.0023916988,0.0004439948,-0.0048502735,0.0010188868,0.0008943912,0.0011615322,5.076997e-05,0.00064934883,-0.0042501637,0.0008519811
58,0.3540165462721224,-0.005705431,0.0012107084,0.00056730944,0.000110649526,-0.004430123,0.01170412,-0.0018044902,0.013744003,0.0010124543,-0.005650247,0.001383584,0.0036991583,0.0010333708,-0.0034795012,-0.0005918495,0.0030276864,0.0003984878,-0.0010816036,-0.0030820419,0.0008635713,-0.0033949222,0.0012198281,0.0005170724,-0.0060512247,0.0007480928
59,0.0,0.016064899,0.011213764,0.013722567,0.005160681,-0.0055242493,0.00066700415,-0.0035511602,0.004827292,0.0009832047,0.0008677009,0.00143324,0.0011966384,0.0076098456,-0.00010672745,0.001389316,0.0009887893,0.007332293,-0.00011995869,0.0005780591,-3.2689761e-06,0.0014283478,0.0011790912,0.009955532,0.000891082,0.0012546207
60,-0.00013574548975601032,8.2696926e-05,0.00078625686,-0.0057116398,0.00112786,-0.0009905816,-0.00020214004,-0.005599428,0.0011375532,0.0010407174,0.0026816246,-0.006188661,-0.0052621933,0.007072694,0.0011782534,0.001195967,0.009574444,-0.0061002965,0.0064929132,0.00013130825,-0.003472584,0.007785442,-0.002964464,0.001145771,-0.0022665,-0.004789013
61,0.00022824078885338333,0.00037059982,0.0011571038,-0.00067305414,-0.004316699,0.0008459558,0.018529827,-0.0036429523,-0.0006915073,0.005201656,0.030293366,0.0006400958,0.0006760756,0.0027060637,-0.0050915307,-3.4531902e-05,8.710045e-05,0.0007310554,0.025550215,0.0013318497,0.012418855,0.0013328097,0.0010431542,0.006794812,-0.0043514,0.0011364468
62,-0.0005281682106841228,0.001027326,-2.732568e-05,0.0068960316,0.0014148168,-0.0048292438,-0.0011991867,-0.00012898826,0.0011099481,0.007788841,0.0010148392,0.0013293161,0.021189308,0.010090987,0.008874893,-0.005149232,-0.0037696576,-0.0056113354,-0.0058721593,0.0013212173,0.02006006,4.631557e-05,-0.0050912676,0.0013140393,0.0013817262,0.0011397065
63,-0.0011545812530198575,0.0014224402,-0.0031809,0.0014401365,0.0046631023,0.017369041,0.026918175,0.0004268737,-0.0027879034,0.0010759032,0.0013015606,0.008410853,0.0018588696,0.019313652,-9.747924e-05,0.007016201,0.00058534555,-0.00018831287,-0.0020329328,-0.00017589019,0.00058225554,0.00044562054,-0.0037084182,-0.004943846,0.0011057099,0.001170232
64,-0.1517381334218744,-0.004268799,0.008541819,0.0039674463,-8.5975895e-05,0.00077902,0.011355924,-0.002592136,0.00052251504,0.0009374601,0.0011195512,-0.0003077686,0.0055387,0.001208846,0.0013899023,-0.004551257,0.03141714,0.007522305,-0.0025509691,-0.0050325943,0.013028508,0.03014312,0.013241717,0.0026472867,0.00037593397,-0.0038709412
65,0.0,-0.005834972,-0.00014800768,0.010224977,-0.0060420725,0.00055727456,0.0043905326,0.005224765,-0.00066052587,-0.0035765455,-0.0058293645,-0.0032404957,-0.0059439205,0.020535603,-0.0058194473,0.0009924665,0.0027626036,-0.0051280987,-0.004140507,-0.005844082,0.015797025,0.00078866596,0.0012517949,0.00136646,0.00031793342,-0.0017623784
66,-0.0011545812530198575,0.01591361,-0.00073379854,0.01599094,-0.005695924,0.010861767,-0.0022281122,-0.0061189677,0.0008298438,0.015044763,0.0021724002,0.0004764692,0.0075144353,-0.00040814865,0.00080354465,0.0007130442,-0.0057204324,0.021824762,0.0011700797,4.8970538e-05,0.031889603,0.0003483575,0.0013487879,0.0012755119,-0.0046216156,0.002968788
67,-0.001101588466035329,-0.00021876671,0.0013115031,0.003542196,-0.004117128,-0.004525737,0.0012864871,0.0010720713,0.027682139,-0.005769789,0.0019786865,-0.0049414267,-0.0048017763,0.0013945638,-0.0007241987,0.030128613,0.001261472,0.004090984,0.00045985813,0.00071351265,0.00052032736,0.015019043,0.004678603,0.000533312,0.0003890115,0.00012553742
68,-0.0017409135996676191,0.016472971,0.0012758418,-0.005610813,0.00056674576,-0.0045160824,-0.00043477266,0.0072522727,0.001417353,-0.0059179845,-0.0061655655,0.00076997397,0.0014258751,0.01203863,0.0061467327,-0.0055394624,0.0011808991,0.0010371173,0.0010046947,0.0013104358,-0.0002302406,0.004970212,-0.00425248,0.0010903042,0.014258571,-0.004545617
69,-0.0016570216978354071,0.0014378324,0.0007781454,0.009884236,0.0008316218,-6.201349e-05,0.027018767,0.00088465516,0.0007035568,0.01615864,-0.006207439,0.0054958034,-0.003715568,0.0012358099,-0.00011798999,-0.0057727797,-0.004987393,0.0014153072,-0.0018175642,-0.0052590217,0.0040708035,0.00040835308,0.011872338,-0.0013641389,7.807873e-05,-0.0009069707
70,0.48791455581226584,-0.0028321983,0.0006555369,0.01005222,0.0010947878,0.00634336,0.005805194,-0.00057703786,0.0063855127,-0.002722543,0.004132935,0.0034073703,0.021064,0.00086891465,0.01707321,0.006515408,0.00049369934,0.0012729019,0.0011966501,0.019369258,0.018153816,0.0006108405,0.026325291,0.0009053468,0.011416454,0.0010268183
71,0.0,-0.004770762,0.0004885227,-0.0024848157,0.000985089,5.981189e-05,0.0008603567,0.034861825,0.0006736865,0.001007127,0.006362228,0.014961918,0.016976582,0.0008282019,-0.0025000237,0.0012948131,0.0012291372,0.0013039538,0.0004832745,0.00062541326,0.001260631,0.027379017,0.000844202,-0.0057092193,0.0011404979,0.0005279939
72,-0.0008502678855932653,-0.0056148972,-0.0024019696,3.7716145e-05,-0.0050296313,-0.004080435,0.00042978188,0.005857724,0.00054296944,-1.6218738e-06,-0.0015515897,-2.8230867e-05,0.017472204,-0.0055141672,-0.005842274,0.0012463524,0.0014157204,-0.0014216376,0.0013717434,0.001207669,-0.003939123,0.0006651153,0.013128062,0.0006947848,0.00033767943,0.00083053263
